0.072,   4.9720
0.076,   4.9680
0.080,   4.9680
0.084,   4.9760
0.088,   4.9840
0.092,   4.9680
0.096,   4.9680
0.100,   4.9720
0.104,   4.9720
0.108,   4.9680
0.112,   4.9720
0.116,   4.9560
0.120,   4.9560
0.124,   4.9680
0.128,   4.9680
0.132,   4.9680
0.136,   4.9640
0.140,   4.9600
0.144,   4.9680
0.148,   4.9560
0.152,   4.9560
0.156,   4.9480
0.160,   4.9640
0.164,   4.9560
0.168,   4.9520
0.172,   4.9560
0.176,   4.9480
0.180,   4.9480
0.184,   4.9480
0.188,   4.9520
0.192,   4.9440
0.196,   4.9440
0.200,   4.9360
0.204,   4.9440
0.208,   4.9360
0.212,   4.9320
0.216,   4.9280
0.220,   4.9240
0.224,   4.9280
0.228,   4.9280
0.232,   4.9240
0.236,   4.9200
0.240,   4.9160
0.244,   4.9200
0.248,   4.9120
0.252,   4.9080
0.256,   4.9040
0.260,   4.9040
0.264,   4.9160
0.268,   4.9080
0.272,   4.9080
0.276,   4.9040
0.280,   4.9080
0.284,   4.9040
0.288,   4.9080
0.292,   4.8920
0.296,   4.8920
0.300,   4.9000
0.304,   4.9000
0.308,   4.8960
0.312,   4.8920
0.316,   4.8840
0.320,   4.9040
0.324,   4.9000
0.328,   4.9040
0.332,   4.8920
0.336,   4.8960
0.340,   4.8840
0.344,   4.8880
0.348,   4.8920
0.352,   4.8800
0.356,   4.8800
0.360,   4.8800
0.364,   4.8840
0.368,   4.8800
0.372,   4.8760
0.376,   4.8760
0.380,   4.8720
0.384,   4.8720
0.388,   4.8760
0.392,   4.8680
0.396,   4.8680
0.400,   4.8640
0.404,   4.8680
0.408,   4.8640
0.412,   4.8600
0.416,   4.8600
0.420,   4.8560
0.424,   4.8640
0.428,   4.8680
0.432,   4.8560
0.436,   4.8640
0.440,   4.8560
0.444,   4.8680
0.448,   4.8560
0.452,   4.8600
0.456,   4.8640
0.460,   4.8560
0.464,   4.8560
0.468,   4.8600
0.472,   4.8680
0.476,   4.8720
0.480,   4.8760
0.484,   4.8880
0.488,   4.8840
0.492,   4.8800
0.496,   4.8880
0.500,   4.9000
0.504,   4.9160
0.508,   4.9320
0.512,   4.9200
0.516,   4.9360
0.520,   4.9440
0.524,   4.9560
0.528,   4.9680
0.532,   4.9680
0.536,   4.9720
0.540,   4.9760
0.544,   4.9920
0.548,   4.9960
0.552,   5.0000
0.556,   5.0800
0.560,   5.0800
0.564,   5.0200
0.568,   5.0200
0.572,   5.0280
0.576,   5.0200
0.580,   5.0320
0.584,   5.0400
0.588,   5.0400
0.592,   5.0360
0.596,   5.0320
0.600,   5.0400
0.604,   5.0440
0.608,   5.0400
0.612,   5.0360
0.616,   5.0400
0.620,   5.0400
0.624,   5.0400
0.628,   5.0440
0.632,   5.0400
0.636,   5.0360
0.640,   5.0360
0.644,   5.0400
0.648,   5.0440
0.652,   5.0240
0.656,   5.0240
0.660,   5.0320
0.664,   5.0320
0.668,   5.0240
0.672,   5.0320
0.676,   5.0240
0.680,   5.0160
0.684,   5.0240
0.688,   5.0160
0.692,   5.0400
0.696,   5.0400
0.700,   5.0000
0.704,   5.0000
0.708,   5.0400
0.712,   4.9920
0.716,   4.9960
0.720,   4.9920
0.724,   4.9960
0.728,   4.9840
0.732,   4.9800
0.736,   4.9800
0.740,   4.9760
0.744,   4.9800
0.748,   4.9720
0.752,   4.9760
0.756,   4.9760
0.760,   4.9600
0.764,   4.9840
0.768,   4.9720
0.772,   4.9680
0.776,   4.9640
0.780,   4.9680
0.784,   4.9720
0.788,   4.9720
0.792,   4.9720
0.796,   4.9600
0.800,   4.9680
0.804,   4.9760
0.808,   4.9720
0.812,   4.9720
0.816,   4.9680
0.820,   4.9760
0.824,   4.9680
0.828,   4.9840
0.832,   4.9680
0.836,   4.9720
0.840,   4.9640
0.844,   4.9760
0.848,   4.9760
0.852,   4.9800
0.856,   4.9680
0.860,   4.9720
0.864,   4.9680
0.868,   4.9720
0.872,   4.9680
0.876,   4.9600
0.880,   4.9640
0.884,   4.9640
0.888,   4.9680
0.892,   4.9600
0.896,   4.9640
0.900,   4.9600
0.904,   4.9680
0.908,   4.9680
0.912,   4.9560
0.916,   4.9520
0.920,   4.9560
0.924,   4.9640
0.928,   4.9640
0.932,   4.9480
0.936,   4.9520
0.940,   4.9520
0.944,   4.9560
0.948,   4.9600
0.952,   4.9520
0.956,   4.9440
0.960,   4.9600
0.964,   4.9560
0.968,   4.9520
0.972,   4.9560
0.976,   4.9440
0.980,   4.9440
0.984,   4.9440
0.988,   4.9480
0.992,   4.9480
0.996,   4.9400
1.000,   4.9320
1.004,   4.9440
1.008,   4.9480
1.012,   4.9320
1.016,   4.9320
1.020,   4.9320
1.024,   4.9320
1.028,   4.9360
1.032,   4.9280
1.036,   4.9240
1.040,   4.9240
1.044,   4.9280
1.048,   4.9280
1.052,   4.9240
1.056,   4.9160
1.060,   4.9160
1.064,   4.9200
1.068,   4.9200
1.072,   4.9160
1.076,   4.9080
1.080,   4.9120
1.084,   4.9120
1.088,   4.9120
1.092,   4.9080
1.096,   4.8960
1.100,   4.9040
1.104,   4.9080
1.108,   4.9160
1.112,   4.9000
1.116,   4.9040
1.120,   4.8920
1.124,   4.9040
1.128,   4.9040
1.132,   4.9080
1.136,   4.8960
1.140,   4.9000
1.144,   4.8960
1.148,   4.8920
1.152,   4.9000
1.156,   4.8920
1.160,   4.8840
1.164,   4.8920
1.168,   4.8920
1.172,   4.8840
1.176,   4.8800
1.180,   4.8920
1.184,   4.8800
1.188,   4.8840
1.192,   4.8800
1.196,   4.8760
1.200,   4.8840
1.204,   4.8760
1.208,   4.8800
1.212,   4.8680
1.216,   4.8680
1.220,   4.8720
1.224,   4.8800
1.228,   4.8760
1.232,   4.8680
1.236,   4.8720
1.240,   4.8760
1.244,   4.8720
1.248,   4.8800
1.252,   4.8800
1.256,   4.8920
1.260,   4.8920
1.264,   4.9000
1.268,   4.9080
1.272,   4.9200
1.276,   4.9160
1.280,   4.9200
1.284,   4.9400
1.288,   4.9480
1.292,   4.9560
1.296,   4.9560
1.300,   4.9680
1.304,   4.9800
1.308,   4.9840
1.312,   4.9920
1.316,   4.9920
1.320,   5.0800
1.324,   5.0160
1.328,   5.0200
1.332,   5.0280
1.336,   5.0280
1.340,   5.0320
1.344,   5.0440
1.348,   5.0480
1.352,   5.0440
1.356,   5.0440
1.360,   5.0520
1.364,   5.0520
1.368,   5.0560
1.372,   5.0520
1.376,   5.0560
1.380,   5.0520
1.384,   5.0520
1.388,   5.0600
1.392,   5.0520
1.396,   5.0520
1.400,   5.0520
1.404,   5.0600
1.408,   5.0520
1.412,   5.0440
1.416,   5.0520
1.420,   5.0440
1.424,   5.0520
1.428,   5.0440
1.432,   5.0480
1.436,   5.0400
1.440,   5.0400
1.444,   5.0400
1.448,   5.0400
1.452,   5.0320
1.456,   5.0240
1.460,   5.0240
1.464,   5.0240
1.468,   5.0320
1.472,   5.0200
1.476,   5.0120
1.480,   5.0120
1.484,   5.0120
1.488,   5.0200
1.492,   5.0120
1.496,   4.9960
1.500,   5.0800
1.504,   5.0400
1.508,   5.0800
1.512,   4.9960
1.516,   4.9920
1.520,   4.9920
1.524,   4.9920
1.528,   4.9960
1.532,   4.9920
1.536,   4.9880
1.540,   4.9920
1.544,   4.9840
1.548,   4.9880
1.552,   4.9840
1.556,   4.9800
1.560,   4.9880
1.564,   4.9840
1.568,   4.9840
1.572,   4.9800
1.576,   4.9800
1.580,   4.9800
1.584,   4.9840
1.588,   4.9800
1.592,   4.9880
1.596,   4.9800
1.600,   4.9760
1.604,   4.9840
1.608,   4.9920
1.612,   4.9800
1.616,   4.9840
1.620,   4.9840
1.624,   4.9880
1.628,   4.9840
1.632,   4.9960
1.636,   4.9800
1.640,   4.9880
1.644,   4.9840
1.648,   4.9880
1.652,   4.9840
1.656,   4.9880
1.660,   4.9840
1.664,   4.9880
1.668,   4.9960
1.672,   4.9880
1.676,   4.9880
1.680,   4.9800
1.684,   4.9880
1.688,   4.9800
1.692,   4.9840
1.696,   4.9760
1.700,   4.9800
1.704,   4.9800
1.708,   4.9760
1.712,   4.9720
1.716,   4.9640
1.720,   4.9680
1.724,   4.9680
1.728,   4.9680
1.732,   4.9680
1.736,   4.9560
1.740,   4.9680
1.744,   4.9600
1.748,   4.9560
1.752,   4.9560
1.756,   4.9560
1.760,   4.9480
1.764,   4.9480
1.768,   4.9520
1.772,   4.9440
1.776,   4.9400
1.780,   4.9440
1.784,   4.9440
1.788,   4.9440
1.792,   4.9400
1.796,   4.9400
1.800,   4.9400
1.804,   4.9440
1.808,   4.9440
1.812,   4.9400
1.816,   4.9360
1.820,   4.9240
1.824,   4.9400
1.828,   4.9280
1.832,   4.9200
1.836,   4.9240
1.840,   4.9240
1.844,   4.9200
1.848,   4.9200
1.852,   4.9280
1.856,   4.9200
1.860,   4.9160
1.864,   4.9200
1.868,   4.9200
1.872,   4.9080
1.876,   4.9120
1.880,   4.9160
1.884,   4.9160
1.888,   4.9160
1.892,   4.9120
1.896,   4.9120
1.900,   4.9080
1.904,   4.9040
1.908,   4.9120
1.912,   4.8960
1.916,   4.9000
1.920,   4.8920
1.924,   4.9000
1.928,   4.9040
1.932,   4.9000
1.936,   4.8920
1.940,   4.8920
1.944,   4.9040
1.948,   4.8960
1.952,   4.9040
1.956,   4.8920
1.960,   4.8960
1.964,   4.8920
1.968,   4.8920
1.972,   4.8920
1.976,   4.8840
1.980,   4.8920
1.984,   4.8840
1.988,   4.8840
1.992,   4.8800
1.996,   4.8840
2.000,   4.8800
2.004,   4.8840
2.008,   4.8800
2.012,   4.8840
2.016,   4.8880
2.020,   4.8800
2.024,   4.8960
2.028,   4.8880
2.032,   4.8920
2.036,   4.8880
2.040,   4.8960
2.044,   4.9120
2.048,   4.9120
2.052,   4.9160
2.056,   4.9200
2.060,   4.9200
2.064,   4.9480
2.068,   4.9520
2.072,   4.9560
2.076,   4.9560
2.080,   4.9640
2.084,   4.9800
2.088,   4.9920
2.092,   4.9960
2.096,   4.9880
2.100,   5.0400
2.104,   5.0120
2.108,   5.0120
2.112,   5.0240
2.116,   5.0200
2.120,   5.0360
2.124,   5.0320
2.128,   5.0520
2.132,   5.0400
2.136,   5.0360
2.140,   5.0400
2.144,   5.0400
2.148,   5.0560
2.152,   5.0520
2.156,   5.0560
2.160,   5.0520
2.164,   5.0520
2.168,   5.0520
2.172,   5.0560
2.176,   5.0400
2.180,   5.0480
2.184,   5.0560
2.188,   5.0520
2.192,   5.0440
2.196,   5.0520
2.200,   5.0400
2.204,   5.0480
2.208,   5.0440
2.212,   5.0480
2.216,   5.0440
2.220,   5.0440
2.224,   5.0360
2.228,   5.0400
2.232,   5.0320
2.236,   5.0320
2.240,   5.0360
2.244,   5.0280
2.248,   5.0320
2.252,   5.0280
2.256,   5.0200
2.260,   5.0200
2.264,   5.0160
2.268,   5.0160
2.272,   5.0160
2.276,   5.0800
2.280,   5.0400
2.284,   5.0120
2.288,   5.0120
2.292,   4.9880
2.296,   5.0000
2.300,   4.9880
2.304,   5.0000
2.308,   4.9960
2.312,   4.9880
2.316,   4.9840
2.320,   4.9880
2.324,   4.9840
2.328,   4.9880
2.332,   4.9880
2.336,   4.9800
2.340,   4.9880
2.344,   4.9840
2.348,   4.9800
2.352,   4.9880
2.356,   4.9800
2.360,   4.9800
2.364,   4.9800
2.368,   4.9840
2.372,   4.9800
2.376,   4.9800
2.380,   4.9760
2.384,   4.9880
2.388,   4.9800
2.392,   4.9880
2.396,   4.9800
2.400,   4.9800
2.404,   4.9760
2.408,   4.9880
2.412,   4.9800
2.416,   4.9800
2.420,   4.9840
2.424,   4.9920
2.428,   4.9880
2.432,   4.9840
2.436,   4.9760
2.440,   4.9920
2.444,   4.9800
2.448,   4.9920
2.452,   4.9840
2.456,   4.9800
2.460,   4.9800
2.464,   4.9840
2.468,   4.9800
2.472,   4.9840
2.476,   4.9760
2.480,   4.9760
2.484,   4.9800
2.488,   4.9800
2.492,   4.9880
2.496,   4.9640
2.500,   4.9760
